;Unnamed: 0;purpose;terms;interest_rate;risk_type_original;principal_amount;churn;company_id;disbursed_date;age;monthly_income;monthly_interest_rate;principal_amount_final;NPV;profit
664;9390;Purchase of Household Appliances & Furniture;12;0.295;B;111000.00000009;0;576;1;34.0;55000.0;0.021776274094511106;113417.1664245827;112714.9139247705;1714.913924680499
665;8751;Personal Vacation;12;0.25;E;34000.00000016;0;198;1;27.0;18000.0;0.018769265121506118;34638.15501429421;34423.68368059319;423.6836804331906
666;10300;School Expenses;12;0.35200000000000004;E;40000.00000008;0;401;2;31.0;11340.0;0.025450554595086716;42061.953596858955;41542.69065886005;1542.6906587800477
668;7558;Payment of Utilities;12;0.6292;;21600.00000009;0;1157;2;24.0;21000.0;0.04151261230855785;23430.568066610027;23141.313180118974;1541.3131800289739
669;9120;Calamity Fund;12;0.16829999999999998;B;50000.00000021;0;576;3;28.0;12500.0;0.013046852125980779;51982.67191366205;51023.04475694264;1023.044756732641
670;11303;Others;12;0.1464;B;26848.0;0;571;1;33.0;20000.0;0.011450611854363135;27155.42602706594;26987.285996661874;139.28599666187438
672;13420;Others;12;0.25;A;40000.00000001;0;198;2;36.0;22000.0;0.018769265121506118;41515.63262225892;41003.11412216892;1003.1141221589205
673;11996;Home Repairs and Improvement;12;0.25;A;37000.00000008;0;122;2;34.0;6760.0;0.018769265121506118;38401.960175662934;37927.880563078776;927.8805629987764
674;14823;Home Repairs and Improvement;12;0.368;E;20000.00000017;0;760;2;38.0;;0.026456402859956762;21072.25493962315;20812.113884001144;812.1138838311454
675;14459;Home Repairs and Improvement;12;0.31;R;20000.0000002;0;121;3;48.0;11000.0;0.022757347060500255;21396.750353722877;21001.75521497585;1001.755214775847
676;2181;Others;12;0.3285;C;15184.00000009;0;589;3;28.0;11198.0;0.0239532526348627;16301.463082186947;16000.529596237868;816.5295961478678
677;1094;Home Repairs and Improvement;12;0.368;E;40000.00000008;0;760;1;25.0;9322.0;0.026456402859956762;41058.256114480384;40804.03302018808;804.0330201080797
679;10798;School Expenses;12;0.3;R;20000.00000003;0;67;2;28.0;;0.022104450593615876;20893.95015849689;20636.010309822956;636.0103097929568
680;11805;Purchase of Household Appliances & Furniture;12;0.5316;B;28000.00000015;0;760;1;24.0;234611.0;0.036164669276984585;29012.610739910993;28832.971457248008;832.9714570980068
683;1704;Calamity Fund;12;0.1464;AA;20000.00000005;0;1084;1;40.0;13500.0;0.011450611854363135;20229.012237137835;20103.758936776925;103.75893672692473
684;4903;Personal Vacation;12;0.368;R;25000.00000015;0;385;1;25.0;11621.0;0.026456402859956762;25661.41007165289;25502.52063771956;502.52063756955977
685;7755;Home Repairs and Improvement;12;0.25;B;28000.00000004;0;267;1;39.0;16694.0;0.018769265121506118;28525.539423442922;28348.91597216031;348.91597212031047
686;13052;Medical Outpatient Expenses;12;0.35200000000000004;D;20600.00000016;0;690;2;33.0;27000.0;0.025450554595086716;21661.906102507284;21394.485689436304;794.4856892763055
687;3019;Purchase of Household Appliances & Furniture;12;0.368;R;27000.00000029;0;760;3;32.0;17000.0;0.026456402859956762;29200.163857454703;28661.113647322934;1661.113647032933
688;1104;Life Events;12;0.368;E;55000.00000028;0;760;3;44.0;10666.0;0.026456402859956762;59481.81526484944;58383.75002199464;3383.750021714637
689;187;Personal Vacation;12;0.295;B;66000.00000014;0;576;3;48.0;;0.021776274094511106;70406.27662651557;69106.54014574135;3106.5401456013496
690;13964;Payment of Utilities;12;0.3285;R;30000.00000012;0;760;1;40.0;25000.0;0.0239532526348627;30718.597579168752;30528.395226026376;528.3952259063772
691;6270;Medical Outpatient Expenses;12;0.368;R;30000.00000011;0;907;3;28.0;;0.026456402859956762;32444.626508053487;31845.681830133537;1845.6818300235354
692;2119;Payment of Utilities;12;0.295;B;37700.00000013;0;760;3;28.0;50000.0;0.021776274094511106;40216.91861853271;39474.49338633191;1774.4933862019097
693;1353;Home Repairs and Improvement;12;0.25;A;97500.00000005;0;967;2;39.0;13860.0;0.018769265121506118;101194.35451678273;99945.090672813;2445.0906727630063
694;1851;Home Repairs and Improvement;12;0.25;D;15000.00000017;0;198;3;26.0;103000.0;0.018769265121506118;15860.568951788217;15567.774600769939;567.7746005999397
695;4555;Home Repairs and Improvement;12;0.295;B;130000.00000024;0;576;2;41.0;;0.021776274094511106;135723.47805957057;134047.94551897296;4047.9455187329586
696;1970;Home Repairs and Improvement;12;0.35200000000000004;R;30000.00000007;0;198;2;39.0;19000.0;0.025450554595086716;31546.465197654732;31157.01799415542;1157.0179940854214
697;12498;Home Repairs and Improvement;12;0.368;R;40000.00000008;0;760;3;27.0;18000.0;0.026456402859956762;43259.50201066588;42460.90910677394;2460.9091066939436
698;9546;Medical Outpatient Expenses;12;0.25;E;8000.00000017;0;198;2;35.0;17582.0;0.018769265121506118;8303.12652462615;8200.622824605996;200.62282443599634
699;2639;Hospitalization In-patient Expenses;12;0.31;C;34100.00000004;0;663;3;40.0;18654.0;0.022757347060500255;36481.459352775484;35807.992641217745;1707.9926411777415
700;7222;Home Repairs and Improvement;12;0.35200000000000004;R;20000.00000007;0;198;2;25.0;;0.025450554595086716;21030.976798461023;20771.34532946118;771.3453293911807
701;8842;Medical Outpatient Expenses;12;0.25;A;30000.00000007;0;198;1;23.0;40000.0;0.018769265121506118;30563.077953716496;30373.838541627814;373.8385415578159
702;11851;Payment of Utilities;12;0.5316;;20103.00000023;0;1115;3;31.0;11600.0;0.036164669276984585;22363.883029014254;21951.034118131352;1848.0341179013521
703;8583;Home Repairs and Improvement;12;0.1464;AA;50864.00000008;0;1094;3;34.0;16000.0;0.011450611854363135;52631.35546033132;51659.75326799744;795.7532679174401
704;3705;Life Events;12;0.295;B;33800.00000001;0;576;1;28.0;16273.0;0.021776274094511106;34536.03806440469;34322.19901491244;522.1990149024423
706;13279;Medical Outpatient Expenses;12;0.35200000000000004;R;44000.00000019;0;119;3;;16000.0;0.025450554595086716;47445.69900768699;46569.82673023013;2569.826730040135
708;1233;Home Repairs and Improvement;12;0.7245;D;15610.00000033;0;198;2;;16000.0;0.046458315120250226;17094.1208328495;16883.0906108287;1273.0906104987025
709;3951;Home Repairs and Improvement;12;0.3285;A;30000.00000012;0;1124;2;44.0;;0.0239532526348627;31454.407907571265;31066.097169091412;1066.0971689714133
710;9351;Education / Tuition Fee;12;0.6292;C;18210.00000031;0;1104;2;;20000.0;0.04151261230855785;19753.270578632142;19509.412639601134;1299.4126392911348
712;4556;Home Repairs and Improvement;12;0.368;R;26700.00000018;0;741;1;29.0;15000.0;0.026456402859956762;27406.385956545608;27236.69204110469;536.6920409246886
713;10004;Home Repairs and Improvement;12;0.5316;;28400.00000023;0;967;3;53.0;;0.036164669276984585;31594.004776495145;31010.763018099125;2610.763017869125
714;13801;Personal Vacation;12;0.35200000000000004;D;44000.00000019;0;760;1;33.0;;0.025450554595086716;45119.82440237865;44840.45302962683;840.4530294368305
715;3944;Calamity Fund;12;0.3285;A;45000.00000005;0;1124;2;39.0;14000.0;0.0239532526348627;47181.6118612206;46599.145753502504;1599.1457534525034
716;1784;Payment of Utilities;12;0.368;E;34900.00000026;0;690;3;;11000.0;0.026456402859956762;37743.91550451168;37047.14319586217;2147.1431956021697
717;14484;Payment of Utilities;12;0.1464;A;32000.0000001;0;760;1;48.0;20000.0;0.011450611854363135;32366.419579440768;32166.01429886319;166.01429876318798
718;4870;Home Repairs and Improvement;12;0.1464;B;37488.00000001;0;385;3;44.0;20000.0;0.011450611854363135;38790.58378213124;38074.48943276499;586.4894327549919
719;10652;School Expenses;12;0.35200000000000004;B;15000.00000016;0;255;1;46.0;;0.025450554595086716;15381.758319090373;15286.51807837892;286.51807821892
720;9578;Medical Outpatient Expenses;12;0.6292;C;28772.00000011;0;1114;3;26.0;18250.0;0.04151261230855785;32506.009053766724;31905.93122213138;3133.9312220213797
721;9294;School Expenses;12;0.25;A;40000.00000001;0;576;2;25.0;21000.0;0.018769265121506118;41515.63262225892;41003.11412216892;1003.1141221589205
722;11664;Home Repairs and Improvement;12;0.25;B;21000.00000001;0;268;2;33.0;17200.0;0.018769265121506118;21795.707126690868;21526.634914143557;526.6349141335559
723;101;Home Repairs and Improvement;12;0.295;B;18300.00000006;0;198;2;25.0;15265.0;0.021776274094511106;19105.689603797688;18869.82617692861;569.8261768686098
724;7559;Payment of Utilities;12;0.6292;;98204.00000022;0;1157;1;30.0;12932.0;0.04151261230855785;102280.70457937874;101647.40643997246;3443.4064397524635
725;11261;Payment of Utilities;12;0.25;A;20000.00000012;0;571;2;28.0;;0.018769265121506118;20757.81631124882;20501.557061202344;501.5570610823452
726;6811;Home Repairs and Improvement;12;0.31;C;52000.00000011;0;907;1;67.0;;0.022757347060500255;53183.382047258514;52854.0830163575;854.0830162475031
728;3062;Home Repairs and Improvement;12;0.1464;B;16808.00000004;0;741;2;33.0;25000.0;0.011450611854363135;17195.127574468188;16982.850404720866;174.85040468086663
729;9981;Others;12;0.7245;;30660.00000013;0;897;2;38.0;30000.0;0.046458315120250226;33574.9996621594;33160.50980904931;2500.5098089193125
730;10907;Home Repairs and Improvement;12;0.6292;;36192.00000011;0;1173;1;25.0;;0.04151261230855785;37694.42446478589;37461.029427298505;1269.0294271885068
731;8778;Purchase of Household Appliances & Furniture;12;0.1273;A;40000.0000001;0;522;1;;18000.0;0.010035470377717015;40401.41881520968;40151.26270345559;151.26270335559093
732;12614;Home Repairs and Improvement;12;0.35200000000000004;R;23000.00000015;0;198;1;37.0;15994.0;0.025450554595086716;23585.36275584081;23439.327720083857;439.3277199338554
733;14750;Purchase of Household Appliances & Furniture;12;0.368;E;31600.00000004;0;760;3;27.0;;0.026456402859956762;34175.00658840095;33544.11819432679;1944.118194286788
734;3827;Payment of Utilities;12;0.5316;B;38900.00000011;0;1125;2;25.0;;0.036164669276984585;41764.48793038974;41248.8972634747;2348.897263364699
735;3034;Calamity Fund;12;0.1464;B;34130.00000001;0;407;1;25.0;25000.0;0.011450611854363135;34520.809382599524;34307.064625534105;177.06462552410812
736;890;Education / Tuition Fee;12;0.3285;A;22680.00000005;0;1084;2;34.0;;0.0239532526348627;23779.53237808118;23485.96945979094;805.9694597409398
737;4922;Calamity Fund;12;0.1464;A;43870.00000025;0;385;2;25.0;10000.0;0.011450611854363135;44880.42876573197;44326.37120761406;456.3712073640563
738;13227;Payment of Utilities;12;0.35200000000000004;E;35000.00000021;0;576;2;29.0;20000.0;0.025450554595086716;36804.2093973988;36349.85432664794;1349.8543264379405
739;12459;Life Events;12;0.368;R;34000.00000005;0;967;2;25.0;17833.0;0.026456402859956762;35822.83339710754;35380.593602553236;1380.5936025032352
742;11740;Purchase of Household Appliances & Furniture;12;0.35200000000000004;D;21000.00000008;0;760;1;38.0;16000.0;0.025450554595086716;21534.461646578857;21401.12530958374;401.1253095037391
743;3905;Home Repairs and Improvement;12;0.3285;A;48684.00000016;0;1124;3;45.0;16060.0;0.0239532526348627;52266.88808555673;51302.01415049969;2618.014150339688
744;9663;Medical Outpatient Expenses;12;0.25;A;55000.0000002;0;905;3;36.0;;0.018769265121506118;58155.419489442516;57081.84020238376;2081.840202183761
745;6179;Education / Tuition Fee;12;0.1464;A;40000.00000012;0;690;3;35.0;18082.0;0.011450611854363135;41389.867458639856;40625.78898086755;625.7889807475512
746;3632;School Expenses;12;0.25;A;60000.00000015;0;341;2;30.0;14420.0;0.018769265121506118;62273.4489335285;61504.671183391765;1504.671183241764
747;13930;Home Repairs and Improvement;12;0.368;R;27500.00000028;0;760;3;41.0;15192.0;0.026456402859956762;29740.90763257613;29191.875011145934;1691.8750108659333
748;2532;Home Repairs and Improvement;12;0.295;A;100000.00000009;0;198;1;37.0;28000.0;0.021776274094511106;102177.62740954307;101544.9674998023;1544.967499712293
749;6327;Home Repairs and Improvement;12;0.368;E;29000.00000006;0;766;1;46.0;27300.0;0.026456402859956762;29767.235683000334;29582.923939638396;582.9239395783952
750;6796;Home Repairs and Improvement;12;0.31;C;10000.00000013;0;766;2;;15000.0;0.022757347060500255;10460.325909798308;10331.191166880575;331.1911667505756
753;3120;Purchase of Household Appliances & Furniture;12;0.31;C;12500.00000027;0;897;2;;22274.0;0.022757347060500255;13075.407387360334;12913.98895871178;413.9889584417797
754;16357;Home Repairs and Improvement;12;0.295;A;80000.0000002;0;245;1;37.0;12000.0;0.021776274094511106;81742.10192776525;81235.97399997183;1235.973999771828
755;14761;Home Repairs and Improvement;12;0.25;B;74000.00000021;0;380;3;25.0;12591.0;0.018769265121506118;78245.4734948238;76801.0213631459;2801.021362935906
756;12438;Home Repairs and Improvement;12;0.1464;A;26674.00000008;0;967;2;41.0;11000.0;0.011450611854363135;27288.36464312521;26951.4845130774;277.4845129974019
760;10143;School Expenses;12;0.25;B;20000.00000012;0;95;1;29.0;;0.018769265121506118;20375.385302552375;20249.22569449279;249.22569437279162
761;5474;Life Events;12;0.31;C;30000.00000007;0;760;2;42.0;15104.0;0.022757347060500255;31380.977729060196;30993.57350031113;993.5735002411311
762;3893;Home Repairs and Improvement;12;0.5316;B;64800.00000017;0;1125;3;40.0;25000.0;0.036164669276984585;72087.72920794635;70756.9522380923;5956.952237922298
763;8585;Home Repairs and Improvement;12;0.1464;AA;49586.00000024;0;1094;3;31.0;15856.0;0.011450611854363135;51308.9491951973;50361.75931022513;775.7593099851292
764;10136;Personal Vacation;12;0.25;R;33000.00000002;0;527;1;;12500.0;0.018769265121506118;33619.38574903008;33411.22239573289;411.2223957128881
766;5581;Home Repairs and Improvement;12;0.25;R;21000.00000001;0;198;1;30.0;21488.0;0.018769265121506118;21394.154567561818;21261.686979099984;261.68697908998365
767;6051;Others;12;0.1464;B;16834.0000001;0;766;2;25.0;16000.0;0.011450611854363135;17221.726415375306;17009.120877801583;175.12087770158178
768;6579;Business;12;0.295;C;45000.00000022;0;385;1;27.0;;0.021776274094511106;45979.932334477795;45695.23537509331;695.2353748733076
769;12393;Purchase of Household Appliances & Furniture;12;0.1464;B;29464.00000002;0;967;3;32.0;20000.0;0.011450611854363135;30487.776369963347;29924.956163237573;460.9561632175719
770;16559;Business;12;0.25;B;100000.00000018;0;198;2;25.0;18250.0;0.018769265121506118;103789.0815558082;102507.7853055812;2507.785305401194
771;2987;Home Repairs and Improvement;12;0.295;B;28000.0000001;0;585;1;33.0;13000.0;0.021776274094511106;28609.73567474849;28432.5909000206;432.59089992060035
772;3855;Home Repairs and Improvement;12;0.5316;B;35944.00000022;0;1125;1;23.0;10000.0;0.036164669276984585;37243.9028727199;37013.297359289776;1069.297359069773
773;7581;Others;12;0.295;B;51000.00000007;0;554;3;31.0;19713.0;0.021776274094511106;54404.850120448566;53400.50829439652;2400.508294326515
774;6734;Home Repairs and Improvement;12;0.25;A;30000.00000007;0;766;3;40.0;15000.0;0.018769265121506118;31721.137903290943;31135.549201259655;1135.5492011896567
775;15333;School Expenses;12;0.295;B;35000.00000023;0;385;1;36.0;30000.0;0.021776274094511106;35762.169593542894;35540.73862513237;540.7386249023693
776;8575;Life Events;12;0.295;B;23600.00000012;0;571;1;46.0;9266.0;0.021776274094511106;24113.920068753076;23964.612330053627;364.61232993362864
777;4668;School Expenses;12;0.25;A;32000.00000015;0;198;1;29.0;13814.0;0.018769265121506118;32600.616484041013;32398.761111145945;398.76111099594345
778;9708;Home Repairs and Improvement;12;0.373;R;20000.00000012;0;53;1;29.0;20900.0;0.02676851935998692;20535.37038732295;20408.22018913266;408.22018901265983
779;1786;Home Repairs and Improvement;12;0.368;R;27200.0000002;0;897;2;26.0;;0.026456402859956762;28658.266717854614;28304.47488220909;1104.47488200909
780;1239;Personal Vacation;12;0.368;R;30000.00000011;0;198;3;26.0;;0.026456402859956762;32444.626508053487;31845.681830133537;1845.6818300235354
781;6602;Home Repairs and Improvement;12;0.1464;A;54998.00000013;0;119;3;44.0;66020.0;0.011450611854363135;56908.99826222065;55858.42855920829;860.4285590782893
782;5120;Home Repairs and Improvement;12;0.368;R;36000.00000015;0;630;2;33.0;;0.026456402859956762;37930.05889115731;37461.804991039724;1461.8049908897228
783;10141;Education / Tuition Fee;12;0.6292;;20000.00000019;0;1125;1;31.0;11406.0;0.04151261230855785;20830.252246369044;20701.27620885308;701.2762086630792
784;10086;Home Repairs and Improvement;12;0.6292;;25752.00000031;0;1106;1;28.0;15000.0;0.04151261230855785;26821.03279249285;26654.963246586874;902.963246276875
785;1224;Bicycle;12;0.7245;D;9196.00000028;0;198;1;43.0;12194.0;0.046458315120250226;9623.23066613883;9563.645878362819;367.64587808281794
786;3171;Home Repairs and Improvement;12;0.368;R;31000.00000018;0;198;1;;;0.026456402859956762;31820.14848884342;31623.125590766133;623.1255905861326
788;7431;Payment of Utilities;12;0.1273;B;50000.00000009;0;690;3;35.0;30000.0;0.010035470377717015;51520.47769055072;50569.382879550525;569.3828794605215
789;433;Home Repairs and Improvement;12;0.368;E;20300.00000024;0;741;2;35.0;16442.0;0.026456402859956762;21388.338763788564;21124.29559233135;824.2955920913482
790;4508;Home Repairs and Improvement;12;0.5316;D;23760.00000015;0;787;3;27.0;12000.0;0.036164669276984585;26432.16737634452;25944.21582072957;2184.2158205795677
791;799;Home Repairs and Improvement;12;0.368;E;35000.0000001;0;760;2;39.0;13962.0;0.026456402859956762;36876.446144132424;36421.19929679648;1421.1992966964826
792;4270;School Expenses;12;0.25;E;34000.00000016;0;198;3;;6173.0;0.018769265121506118;35950.622957148364;35286.95576151133;1286.9557613513316
793;10175;Home Repairs and Improvement;12;0.368;E;30000.00000011;0;48;1;28.0;13660.0;0.026456402859956762;30793.692085911614;30603.024765192065;603.0247650820638
794;3330;Home Repairs and Improvement;12;0.31;C;27000.00000012;0;787;3;28.0;12450.0;0.022757347060500255;28885.612977365403;28352.369540059877;1352.3695399398785
796;9331;Home Repairs and Improvement;12;0.295;B;25000.00000002;0;385;2;29.0;14245.0;0.021776274094511106;26100.66885758242;25778.45106131399;778.4510612939885
797;15838;Home Repairs and Improvement;12;0.25;B;27000.00000014;0;330;2;39.0;13494.0;0.018769265121506118;28023.052020163075;27677.102032600615;677.1020324606143
798;2542;Payment of Utilities;12;0.1464;A;22554.0000002;0;589;2;26.0;9858.0;0.011450611854363135;23073.471401539246;22788.624942322673;234.6249421226712
800;11443;Life Events;24;0.353;D;77400.00000023;0;967;1;35.0;23000.0;0.025513738956957743;79374.76339550439;78883.293472796;1483.2934725660016
801;827;Pay Off Debts;24;0.1381;B;200000.00000037;0;1157;1;36.0;23709.0;0.010838330845896804;202167.66616955335;200915.89138603176;915.8913856617582
802;5006;Home Repairs and Improvement;24;0.264;B;53000.00000036;0;414;3;28.0;13494.62;0.019715270042649724;56196.93609270445;55159.51142764387;2159.511427283869
803;10696;Calamity Fund;24;0.1672;B;58200.00000045;0;318;1;27.0;17974.0;0.012967332545348764;58954.698754595134;58589.66508393278;389.6650834827742
806;2904;Home Repairs and Improvement;24;0.1672;A;85374.00000049;0;214;3;33.0;13200.0;0.012967332545348764;88738.47265604357;87100.31430304513;1726.3143025551253
807;2373;Home Repairs and Improvement;24;0.1672;AA;60000.00000009;0;1105;1;26.0;34028.0;0.012967332545348764;60778.0399528121;60401.71658099758;401.7165809075741
808;12593;Home Repairs and Improvement;24;0.264;R;48000.00000062;0;198;1;31.0;12250.0;0.019715270042649724;48946.33296267941;48643.26874618324;643.2687455632404
809;11342;Payment of Utilities;24;0.5506;;70950.30000072;0;760;2;28.0;17833.0;0.03722979024783202;76331.57075478394;75389.24277658084;4438.942775860836
811;15316;Home Repairs and Improvement;24;0.331;C;63000.00000043;0;760;1;32.0;15000.0;0.02411368908444511;64519.162412760415;64119.67488791313;1119.6748874831246
812;11283;Home Repairs and Improvement;24;0.48840000000000006;A;32760.00000018;0;1082;1;30.0;19600.0;0.03369711721997004;33863.917560312286;33654.24012337882;894.2401231988188
813;7763;Calamity Fund;24;0.5506;B;35000.00000026;0;905;1;33.0;10000.0;0.03722979024783202;36303.0426589438;36078.26273133924;1078.2627310792377
814;11250;Home Repairs and Improvement;24;0.299;B;54700.00000055;0;760;3;51.0;20000.0;0.022038907966363874;58396.87591867762;57318.839220367605;2618.839219817608
815;1354;Payment of Utilities;24;0.353;R;100000.00000008;0;760;2;27.0;;0.025513738956957743;105167.84287903208;103869.52555407425;3869.5255539942445
816;7245;Home Repairs and Improvement;24;0.264;A;150000.00000038;0;85;2;40.0;10800.0;0.019715270042649724;155972.88479411826;154047.36941785653;4047.369417476526
817;10478;Home Repairs and Improvement;24;0.1672;;45000.00000037;0;1094;1;36.0;;0.012967332545348764;45583.52996491549;45301.287436052706;301.28743568270875
818;3948;Life Events;24;0.368;A;40929.00000038;0;1114;1;31.0;14000.0;0.026456402859956762;42011.834113045225;41751.70668738608;822.7066870060808
819;11346;Payment of Utilities;24;0.5506;;56856.00000005;0;760;1;30.0;10980.0;0.03722979024783202;58972.7369543826;58607.59159541685;1751.5915953668518
820;2306;Life Events;24;0.331;C;59300.00000044;0;690;3;;14000.0;0.02411368908444511;63694.10027005834;62518.2740554406;3218.2740550005983
821;1369;Home Repairs and Improvement;24;0.368;A;30000.00000008;0;1084;1;25.0;16806.0;0.026456402859956762;30793.69208588082;30603.02476516146;603.0247650814599
823;8431;Education / Tuition Fee;24;0.6788;;34300.00000066;0;1158;2;27.0;21000.0;0.044118794727016075;37393.31317304487;36931.68550244618;2631.6855017861744
824;5395;Home Repairs and Improvement;24;0.353;D;80000.00000063;0;385;2;32.0;16000.0;0.025513738956957743;84134.2743038209;83095.62044384729;3095.6204432172963
826;13045;Home Repairs and Improvement;24;0.331;C;100000.00000008;0;576;1;42.0;8903.0;0.02411368908444511;102411.36890852645;101777.26172623299;1777.2617261529813
827;2407;Medical Outpatient Expenses;24;0.1672;B;102893.67000031;0;550;3;50.0;20579.0;0.012967332545348764;106948.5689056396;104974.24270585155;2080.572705541548
829;1666;Home Repairs and Improvement;24;0.299;B;60000.00000012;0;760;1;30.0;16806.0;0.022038907966363874;61322.33447810448;60942.64096221856;942.6409620985578
831;3926;Car Purchase;24;0.331;D;130000.00000034;0;385;1;35.0;17495.0;0.02411368908444511;133134.77958132606;132310.44024434304;2310.440244003039
832;5759;Medical Outpatient Expenses;24;0.1381;C;24000.00000004;0;77;3;27.0;12863.0;0.010838330845896804;24788.848175001047;24331.233146438546;331.2331463985465
833;3514;Motorbike Purchase;24;0.264;A;40000.00000008;0;124;1;37.0;21000.0;0.019715270042649724;40788.61080178757;40536.05728804352;536.057287963522
834;1408;Payment of Utilities;24;0.353;D;20000.00000017;0;760;3;24.0;22400.0;0.025513738956957743;21570.2135539489;21172.01619431748;1172.0161941474798
835;12687;Purchase of Household Appliances & Furniture;24;0.353;D;51600.0000004;0;967;3;27.0;22000.0;0.025513738956957743;55651.15096914653;54623.801781298236;3023.801780898233
836;10877;Home Repairs and Improvement;24;0.5506;;80000.00000045;0;1173;2;51.0;8268.0;0.03722979024783202;86067.65102268907;85005.12925384655;5005.129253396546
837;11449;Payment of Utilities;24;0.353;D;56000.00000058;0;760;1;43.0;10000.0;0.025513738956957743;57428.76938218444;57073.183908387626;1073.1839078076227
838;672;Business;24;0.264;A;75000.00000049;0;198;2;32.0;16000.0;0.019715270042649724;77986.44239737108;77023.68470923636;2023.6847087463539
839;12569;Home Repairs and Improvement;24;0.1672;B;74889.00000019;0;760;2;37.0;18598.0;0.012967332545348764;76843.81384783266;75895.16212974778;1006.1621295577788
841;2319;Life Events;24;0.368;A;81114.00000062;0;690;2;37.0;15000.0;0.026456402859956762;85462.74435855642;84407.69027927115;3293.690278651149
843;6436;Home Repairs and Improvement;24;0.264;A;155000.00000009;0;766;2;40.0;15928.2;0.019715270042649724;161171.98095360745;159182.2817314742;4182.281731384224
844;5763;Home Repairs and Improvement;24;0.1381;D;35000.00000041;0;77;1;27.0;11514.0;0.010838330845896804;35379.34158002083;35160.28099290239;160.28099249239312
845;6722;Calamity Fund;24;0.1672;A;50000.00000024;0;690;1;31.0;14914.0;0.012967332545348764;50648.36662751055;50334.76381766408;334.7638174240856
847;8740;Home Repairs and Improvement;24;0.1672;AA;62000.00000042;0;1094;3;43.0;13468.0;0.012967332545348764;64443.335262262444;63253.677780054655;1253.6777796346578
848;8681;Home Repairs and Improvement;24;0.1672;AA;15200.00000038;0;1094;1;30.0;19094.0;0.012967332545348764;15397.103455074228;15301.768200878976;101.76820049897651
849;1904;Home Repairs and Improvement;24;0.368;A;20000.00000029;0;1102;3;31.0;;0.026456402859956762;21629.751005603313;21230.454553652355;1230.4545533623532
850;4668;Life Events;24;0.368;B;27200.00000047;0;425;3;;15000.0;0.026456402859956762;29416.461367702268;28873.418193047455;1673.4181925774537
851;4653;Calamity Fund;24;0.368;A;30000.00000008;0;1124;3;;28000.0;0.026456402859956762;32444.62650802104;31845.68183010169;1845.681830021691
852;9386;Calamity Fund;24;0.1672;B;30000.00000006;0;525;2;35.0;38000.0;0.012967332545348764;30783.08450418274;30403.06138272924;403.0613826692388
853;9300;Calamity Fund;24;0.5506;B;55000.00000015;0;905;1;;19000.0;0.03722979024783202;57047.638463786345;56694.41286326655;1694.4128631165513
854;12695;Purchase of Household Appliances & Furniture;24;0.353;D;57700.00000065;0;760;3;;43000.0;0.025513738956957743;62230.066103314646;61081.26672077482;3381.266720124826
855;1266;Purchase of Household Appliances & Furniture;24;0.353;D;66000.00000029;0;760;1;37.0;15000.0;0.025513738956957743;67683.90677145662;67264.82389162717;1264.8238913371606
856;538;Home Repairs and Improvement;24;0.264;A;63000.00000037;0;198;1;26.0;15291.0;0.019715270042649724;64242.06201306423;63844.29022891581;844.2902285458113
857;6846;Payment of Utilities;24;0.1672;AA;31500.00000014;0;571;3;44.0;12904.0;0.012967332545348764;32741.371947686093;32136.949194630317;636.9491944903166
858;8848;Payment of Utilities;24;0.1672;;50000.00000024;0;1094;1;23.0;45000.0;0.012967332545348764;50648.36662751055;50334.76381766408;334.7638174240856
859;1655;Home Repairs and Improvement;24;0.299;B;63000.00000026;0;760;2;32.0;20000.0;0.022038907966363874;65807.50235228748;64995.09603038115;1995.0960301211526
860;3498;Medical Outpatient Expenses;24;0.6788;C;120000.00000026;0;1125;2;35.0;15000.0;0.044118794727016075;130822.08690054706;129207.06298011272;9207.062979852722
861;10901;Home Repairs and Improvement;24;0.299;B;30000.00000007;0;571;3;35.0;16280.0;0.022038907966363874;32027.53706666913;31436.292076741327;1436.2920766713287
862;12577;Home Repairs and Improvement;24;0.1672;B;74451.00000047;0;760;2;65.0;35000.0;0.012967332545348764;76394.38081435979;75451.27743384457;1000.2774333745765
863;13745;Home Repairs and Improvement;24;0.1672;A;57000.00000048;0;576;1;29.0;6868.0;0.012967332545348764;57739.1379555711;57381.630752344834;381.63075186483184
864;13615;Payment of Utilities;24;0.331;C;60000.00000045;0;760;3;36.0;;0.02411368908444511;64445.969919119845;63256.26379977633;3256.263799326327
865;6716;Medical Outpatient Expenses;24;0.1672;B;42939.00000011;0;425;2;39.0;21684.0;0.012967332545348764;44059.82885086151;43515.90175712481;576.9017570148135
867;1906;Calamity Fund;24;0.1672;AA;34020.00000044;0;1084;3;26.0;;0.012967332545348764;35360.68170380116;34707.905130495375;687.9051300553765
868;8397;Home Repairs and Improvement;24;0.6788;C;18100.00000005;0;773;2;34.0;16250.0;0.044118794727016075;19732.33144084427;19488.731999511947;1388.7319994619465
869;11197;Business;24;0.264;A;63000.00000037;0;318;2;;21000.0;0.019715270042649724;65508.611613748435;64699.89515571581;1699.89515534581
870;12559;Life Events;24;0.1672;A;51774.00000005;0;760;1;43.0;28613.0;0.012967332545348764;52445.370675253536;52120.64123771496;346.6412376649605
872;8877;Home Repairs and Improvement;24;0.1672;AA;66084.0000002;0;1094;3;29.0;14170.0;0.012967332545348764;68688.28012024824;67420.25874841074;1336.2587482107338
